"","scientificName","latitude","longitude","year","month","eventDate","basisOfRecord","DB","name","decimalLatitude","decimalLongitude"
"227","Helicoverpa armigera",-27.5666666666667,152.283333333333,1928,12,"1928-12-20","PreservedSpecimen","ALA",NA,NA,NA
"228","Helicoverpa armigera",-20.06667,147.2833,1959,9,"1959-09-24","PreservedSpecimen","ALA",NA,NA,NA
"229","Helicoverpa armigera",-17.3833333333333,145.516666666667,1966,9,"1966-09-19","PreservedSpecimen","ALA",NA,NA,NA
"230","Helicoverpa armigera",-35.2666702270508,149.100006103516,1960,3,"1960-03-19","PreservedSpecimen","ALA",NA,NA,NA
"231","Helicoverpa armigera",-17.3833333333333,145.516666666667,1966,9,"1966-09-19","PreservedSpecimen","ALA",NA,NA,NA
"232","Helicoverpa armigera",-17.6,145.483333333333,1962,9,"1962-09-26","PreservedSpecimen","ALA",NA,NA,NA
"233","Helicoverpa armigera",-27.5666666666667,153.1,1970,9,"1970-09-06","PreservedSpecimen","ALA",NA,NA,NA
"234","Helicoverpa armigera",-35.1258316,139.2658266,1997,11,"1997-11-12","PreservedSpecimen","ALA",NA,NA,NA
"235","Helicoverpa armigera",-35.1258316,139.2658266,1997,11,"1997-11-12","PreservedSpecimen","ALA",NA,NA,NA
"236","Helicoverpa armigera",-27.5666666666667,152.283333333333,1977,5,"1977-05-30","PreservedSpecimen","ALA",NA,NA,NA
"237","Helicoverpa armigera",-35.1258316,139.2658266,1997,11,"1997-11-12","PreservedSpecimen","ALA",NA,NA,NA
"238","Helicoverpa armigera",-35.1258316,139.2658266,1997,11,"1997-11-12","PreservedSpecimen","ALA",NA,NA,NA
"239","",-35.238183,149.029529,2018,1,"2018-01-10","HumanObservation","ALA",NA,NA,NA
"240","Helicoverpa armigera",-17.65,145.95,1974,9,"1974-09-11","PreservedSpecimen","ALA",NA,NA,NA
"241","Helicoverpa armigera",-35.1258316,139.2658266,1997,11,"1997-11-12","PreservedSpecimen","ALA",NA,NA,NA
"242","Helicoverpa armigera",-35.1258316,139.2658266,1997,11,"1997-11-12","PreservedSpecimen","ALA",NA,NA,NA
"243","Helicoverpa armigera",-26.6333333333333,152.966666666667,1975,5,"1975-05-30","PreservedSpecimen","ALA",NA,NA,NA
"244","Helicoverpa armigera",-35.1258316,139.2658266,1997,11,"1997-11-12","PreservedSpecimen","ALA",NA,NA,NA
"245","Helicoverpa armigera",-35.1258316,139.2658266,1997,11,"1997-11-12","PreservedSpecimen","ALA",NA,NA,NA
"246","Helicoverpa armigera",-17,145.433334350586,1970,7,"","PreservedSpecimen","ALA",NA,NA,NA
"247","Helicoverpa armigera",-27.5666666666667,152.283333333333,1979,12,"1979-12-18","PreservedSpecimen","ALA",NA,NA,NA
"248","Helicoverpa armigera",-24.5666666666667,149.983333333333,1967,7,"1967-07-27","PreservedSpecimen","ALA",NA,NA,NA
"249","Helicoverpa armigera",-19.56667,147.4,1959,7,"1959-07-03","PreservedSpecimen","ALA",NA,NA,NA
"250","Helicoverpa armigera",-19.56667,147.4,1959,7,"1959-07-03","PreservedSpecimen","ALA",NA,NA,NA
"251","Helicoverpa armigera",-19.7833333333333,147.233333333333,1954,7,"1954-07-06","PreservedSpecimen","ALA",NA,NA,NA
"252","Helicoverpa armigera",-16.91667,145.7667,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"253","Helicoverpa armigera",-17.65,145.95,1974,9,"1974-09-11","PreservedSpecimen","ALA",NA,NA,NA
"254","Helicoverpa armigera",-27.46667,153.0333,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"255","Helicoverpa armigera",-35.2666702270508,149.100006103516,1960,3,"1960-03-21","PreservedSpecimen","ALA",NA,NA,NA
"256","Helicoverpa armigera",-19.56667,147.4,1954,7,"1954-07-16","PreservedSpecimen","ALA",NA,NA,NA
"257","Helicoverpa armigera",-35.2666702270508,149.100006103516,1965,3,"1965-03-09","PreservedSpecimen","ALA",NA,NA,NA
"258","Helicoverpa armigera",-35.2999992370605,149.133331298828,1953,3,"1953-03-30","PreservedSpecimen","ALA",NA,NA,NA
"259","Helicoverpa armigera",-35.2666702270508,149.100006103516,1960,3,"1960-03-11","PreservedSpecimen","ALA",NA,NA,NA
"260","Helicoverpa armigera",-27.46667,153.0333,1977,5,"1977-05-30","PreservedSpecimen","ALA",NA,NA,NA
"261","Helicoverpa armigera",-27.6,152.95,1964,12,"1964-12-07","PreservedSpecimen","ALA",NA,NA,NA
"262","Helicoverpa armigera",-27.45,153.05,1916,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"263","Helicoverpa armigera",-18.4,145.9,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"264","Helicoverpa armigera",-24.4,150.516666666667,1938,1,"","PreservedSpecimen","ALA",NA,NA,NA
"265","Helicoverpa armigera",-35,138.833333333333,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"266","Helicoverpa armigera",-26.9333333333333,150.916666666667,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"267","Helicoverpa armigera",-34.9333333333333,138.6,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"268","Helicoverpa armigera",-27.8833333333333,151.266666666667,1990,10,"1990-10-30","PreservedSpecimen","ALA",NA,NA,NA
"269","Helicoverpa armigera",-35.2666702270508,149.100006103516,1960,3,"1960-03-24","PreservedSpecimen","ALA",NA,NA,NA
"270","Helicoverpa armigera",-23.3666706085205,150.516693115234,1958,3,"1958-03-17","PreservedSpecimen","ALA",NA,NA,NA
"271","Helicoverpa armigera",-26.45,152.666666666667,1958,3,"1958-03-14","PreservedSpecimen","ALA",NA,NA,NA
"272","Helicoverpa armigera",-27.6,152.95,1964,12,"1964-12-07","PreservedSpecimen","ALA",NA,NA,NA
"273","Helicoverpa armigera",-33.8833333333333,151.216666666667,1914,7,"1914-07-14","PreservedSpecimen","ALA",NA,NA,NA
"274","Helicoverpa armigera",-33.8833333333333,151.216666666667,1914,7,"1914-07-11","PreservedSpecimen","ALA",NA,NA,NA
"275","Helicoverpa armigera",-12.4333333333333,130.916666666667,1956,7,"1956-07-03","PreservedSpecimen","ALA",NA,NA,NA
"276","Helicoverpa armigera",-36.3499984741211,148.566665649414,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"277","Helicoverpa armigera",-30.9833333333333,151.583333333333,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"278","Helicoverpa armigera",-17.1333333333333,145.433333333333,1965,5,"1965-05-14","PreservedSpecimen","ALA",NA,NA,NA
"279","Helicoverpa armigera",-17.1333333333333,145.433333333333,1970,5,"","PreservedSpecimen","ALA",NA,NA,NA
"280","Helicoverpa armigera",-27.4833333333333,153.233333333333,1944,12,"","PreservedSpecimen","ALA",NA,NA,NA
"281","Helicoverpa armigera",-27.46667,153.0333,1977,10,"1977-10-05","PreservedSpecimen","ALA",NA,NA,NA
"282","Helicoverpa armigera",-27.46667,153.0333,1977,10,"1977-10-19","PreservedSpecimen","ALA",NA,NA,NA
"283","Helicoverpa armigera",-29.6833333333333,152.933333333333,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"284","Helicoverpa armigera",-10.9,142.383333333333,1964,3,"1964-03-26","PreservedSpecimen","ALA",NA,NA,NA
"285","Helicoverpa armigera",-12.61667,131.25,1959,3,"1959-03-03","PreservedSpecimen","ALA",NA,NA,NA
"286","Helicoverpa armigera",-34.8833333333333,150.6,1926,3,"","PreservedSpecimen","ALA",NA,NA,NA
"287","Helicoverpa armigera",-17.1333333333333,145.433333333333,1970,5,"","PreservedSpecimen","ALA",NA,NA,NA
"288","Helicoverpa armigera",-19.56667,147.4,1954,5,"1954-05-17","PreservedSpecimen","ALA",NA,NA,NA
"289","Helicoverpa armigera",-35.3,149.1333,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"290","Helicoverpa armigera",-27.55,151.383333333333,1979,12,"1979-12-18","PreservedSpecimen","ALA",NA,NA,NA
"291","Helicoverpa armigera",-35.2666702270508,149.100006103516,1958,4,"1958-04-22","PreservedSpecimen","ALA",NA,NA,NA
"292","Helicoverpa armigera",-12.4333333333333,130.916666666667,1956,7,"1956-07-19","PreservedSpecimen","ALA",NA,NA,NA
"293","Helicoverpa armigera",-17.75,141.06,1995,3,"1995-03-23","PreservedSpecimen","ALA",NA,NA,NA
"294","Helicoverpa armigera",-15.6499996185303,128.699996948242,1957,7,"1957-07-09","PreservedSpecimen","ALA",NA,NA,NA
"295","Helicoverpa armigera",-15.6499996185303,128.699996948242,1957,7,"","PreservedSpecimen","ALA",NA,NA,NA
"296","Helicoverpa armigera",-15.6499996185303,128.699996948242,1957,7,"1957-07-09","PreservedSpecimen","ALA",NA,NA,NA
"297","Helicoverpa armigera",-27.55,151.983333333333,1984,3,"1984-03-26","PreservedSpecimen","ALA",NA,NA,NA
"298","Helicoverpa armigera",-18.3,143.73,1995,3,"1995-03-21","PreservedSpecimen","ALA",NA,NA,NA
"299","Helicoverpa armigera",-19.56667,147.4,1954,5,"1954-05-17","PreservedSpecimen","ALA",NA,NA,NA
"300","Helicoverpa armigera",-20.01667,148.25,1954,5,"1954-05-20","PreservedSpecimen","ALA",NA,NA,NA
"301","Helicoverpa armigera",-20.01667,148.25,1954,5,"1954-05-20","PreservedSpecimen","ALA",NA,NA,NA
"302","Helicoverpa armigera",-15.6499996185303,128.699996948242,1957,7,"1957-07-09","PreservedSpecimen","ALA",NA,NA,NA
"303","Helicoverpa armigera",-18.3,143.73,1995,3,"1995-03-21","PreservedSpecimen","ALA",NA,NA,NA
"304","Helicoverpa armigera",-27.46667,153.0333,1914,5,"1914-05-28","PreservedSpecimen","ALA",NA,NA,NA
"305","Helicoverpa armigera",-11.5,142.5,1928,5,"1928-05-08","PreservedSpecimen","ALA",NA,NA,NA
"306","Helicoverpa armigera",-27.46667,153.0333,1911,5,"","PreservedSpecimen","ALA",NA,NA,NA
"307","Helicoverpa armigera",-35.2999992370605,149.133331298828,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"308","Helicoverpa armigera",-15.65,128.7,1961,3,"1961-03-20","PreservedSpecimen","ALA",NA,NA,NA
"309","Helicoverpa armigera",-32.2333333333333,115.8,1978,3,"1978-03-09","PreservedSpecimen","ALA",NA,NA,NA
"310","Helicoverpa armigera",-35.1258316,139.2658266,1997,11,"1997-11-12","PreservedSpecimen","ALA",NA,NA,NA
"311","Helicoverpa armigera",-35.1258316,139.2658266,1997,11,"1997-11-12","PreservedSpecimen","ALA",NA,NA,NA
"312","Helicoverpa armigera",-27.46667,153.0333,1977,10,"1977-10-13","PreservedSpecimen","ALA",NA,NA,NA
"313","Helicoverpa armigera",-27.46667,153.0333,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"314","Helicoverpa armigera",-13.9833333333333,143.55,1963,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"315","Helicoverpa armigera",-27.55,151.383333333333,1979,12,"1979-12-18","PreservedSpecimen","ALA",NA,NA,NA
"316","Helicoverpa armigera",-17.86667,146.1,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"317","Helicoverpa armigera",-27.5666666666667,151.45,1979,12,"1979-12-05","PreservedSpecimen","ALA",NA,NA,NA
"318","Helicoverpa armigera",-35.1258316,139.2658266,1997,11,"1997-11-12","PreservedSpecimen","ALA",NA,NA,NA
"319","Helicoverpa armigera",-35.1258316,139.2658266,1997,11,"1997-11-12","PreservedSpecimen","ALA",NA,NA,NA
"320","Helicoverpa armigera",-17.2666702270508,145.483306884766,1965,10,"1965-10-26","PreservedSpecimen","ALA",NA,NA,NA
"321","Helicoverpa armigera",-27.35,151.1,1985,11,"1985-11-19","PreservedSpecimen","ALA",NA,NA,NA
"322","Helicoverpa armigera",-17.2666702270508,145.483306884766,1965,10,"1965-10-25","PreservedSpecimen","ALA",NA,NA,NA
"323","Helicoverpa armigera",-20.0166666666667,148.25,1929,9,"1929-09-02","PreservedSpecimen","ALA",NA,NA,NA
"324","Helicoverpa armigera",-17.2666702270508,145.483306884766,1965,10,"1965-10-25","PreservedSpecimen","ALA",NA,NA,NA
"325","Helicoverpa armigera",-27.3666666666667,153.05,1964,12,"1964-12-07","PreservedSpecimen","ALA",NA,NA,NA
"326","Helicoverpa armigera",-27.9333333333333,152.983333333333,1969,12,"1969-12-19","PreservedSpecimen","ALA",NA,NA,NA
"327","Helicoverpa armigera",-27.35,151.1,1985,11,"1985-11-19","PreservedSpecimen","ALA",NA,NA,NA
"328","Helicoverpa armigera",-27.9333333333333,152.983333333333,1969,12,"1969-12-26","PreservedSpecimen","ALA",NA,NA,NA
"329","Helicoverpa armigera",-27.8833333333333,151.266666666667,1986,11,"1986-11-27","PreservedSpecimen","ALA",NA,NA,NA
"330","Helicoverpa armigera",-26.65,153.1,1962,9,"1962-09-21","PreservedSpecimen","ALA",NA,NA,NA
"331","Helicoverpa armigera",-25.9333333333333,147.833333333333,1987,9,"1987-09-28","PreservedSpecimen","ALA",NA,NA,NA
"332","Helicoverpa armigera",-24.4,150.516666666667,1937,1,"","PreservedSpecimen","ALA",NA,NA,NA
"333","Helicoverpa armigera",-19.56667,147.4,1989,9,"1989-09-07","PreservedSpecimen","ALA",NA,NA,NA
"334","Helicoverpa armigera",-27.46667,153.0333,1914,9,"1914-09-24","PreservedSpecimen","ALA",NA,NA,NA
"335","Helicoverpa armigera",-27.4666666666667,152.983333333333,1942,9,"1942-09-12","PreservedSpecimen","ALA",NA,NA,NA
"336","Helicoverpa armigera",-17.3166666666667,145.533333333333,1961,10,"1961-10-16","PreservedSpecimen","ALA",NA,NA,NA
"337","Helicoverpa armigera",-27.4,152.966666666667,1965,11,"1965-11-16","PreservedSpecimen","ALA",NA,NA,NA
"338","Helicoverpa armigera",-17.3166666666667,145.533333333333,1961,10,"1961-10-16","PreservedSpecimen","ALA",NA,NA,NA
"339","Helicoverpa armigera",-27.4,152.966666666667,1965,11,"1965-11-16","PreservedSpecimen","ALA",NA,NA,NA
"340","Helicoverpa armigera",-24.4,150.516666666667,1938,1,"","PreservedSpecimen","ALA",NA,NA,NA
"341","Helicoverpa armigera",-19.66667,147.4167,1948,11,"1948-11-18","PreservedSpecimen","ALA",NA,NA,NA
"342","Helicoverpa armigera",-24.4,150.516666666667,1937,1,"","PreservedSpecimen","ALA",NA,NA,NA
"343","Helicoverpa armigera",-43.4166666666667,146.15,1991,4,"1991-04-14","PreservedSpecimen","ALA",NA,NA,NA
"344","Helicoverpa armigera",-15.6499996185303,128.699996948242,1957,7,"1957-07-09","PreservedSpecimen","ALA",NA,NA,NA
"345","Helicoverpa armigera",-27.4666666666667,152.983333333333,1942,9,"1942-09-16","PreservedSpecimen","ALA",NA,NA,NA
"346","Helicoverpa armigera",-28.8166666666667,153.266666666667,1962,9,"1962-09-28","PreservedSpecimen","ALA",NA,NA,NA
"347","Helicoverpa armigera",-17.2166666666667,145.483333333333,1967,11,"1967-11-04","PreservedSpecimen","ALA",NA,NA,NA
"348","Helicoverpa armigera",-17.1,145.783333333333,1999,4,"1999-04-15","PreservedSpecimen","ALA",NA,NA,NA
"349","Helicoverpa armigera",-10.9,142.383333333333,1964,4,"1964-04-04","PreservedSpecimen","ALA",NA,NA,NA
"350","Helicoverpa armigera",-17.2666702270508,145.483306884766,1966,10,"1966-10-14","PreservedSpecimen","ALA",NA,NA,NA
"351","Helicoverpa armigera",-18.65,146.166666666667,1961,4,"1961-04-07","PreservedSpecimen","ALA",NA,NA,NA
"352","Helicoverpa armigera",-12.4499998092651,130.833297729492,1959,4,"1959-04-03","PreservedSpecimen","ALA",NA,NA,NA
"353","Helicoverpa armigera",-17.08333,145.7667,1923,3,"","PreservedSpecimen","ALA",NA,NA,NA
"354","Helicoverpa armigera",-17.2666702270508,145.483306884766,1903,3,"","PreservedSpecimen","ALA",NA,NA,NA
"355","Helicoverpa armigera",-27.9333333333333,152.983333333333,1969,12,"1969-12-12","PreservedSpecimen","ALA",NA,NA,NA
"356","Helicoverpa armigera",-27.9333333333333,152.983333333333,1969,12,"1969-12-17","PreservedSpecimen","ALA",NA,NA,NA
"357","Helicoverpa armigera",-33.71667,151.3,1955,9,"1955-09-16","PreservedSpecimen","ALA",NA,NA,NA
"358","Helicoverpa armigera",-13.9833333333333,143.55,1961,9,"1961-09-23","PreservedSpecimen","ALA",NA,NA,NA
"359","Helicoverpa armigera",-27.5666666666667,153.1,1967,10,"1967-10-20","PreservedSpecimen","ALA",NA,NA,NA
"360","Helicoverpa armigera",-27.5333333333333,153.283333333333,1964,10,"1964-10-01","PreservedSpecimen","ALA",NA,NA,NA
"361","Helicoverpa armigera",-15.65,128.7,1970,4,"1970-04-25","PreservedSpecimen","ALA",NA,NA,NA
"362","Helicoverpa armigera",-26.6333333333333,152.966666666667,1960,10,"1960-10-21","PreservedSpecimen","ALA",NA,NA,NA
"363","Helicoverpa armigera",-26.6333333333333,152.966666666667,1960,10,"1960-10-21","PreservedSpecimen","ALA",NA,NA,NA
"364","Helicoverpa armigera",-15.65,128.7,1970,4,"1970-04-25","PreservedSpecimen","ALA",NA,NA,NA
"365","Helicoverpa armigera",-15.7666702270508,128.733306884766,1969,4,"1969-04-30","PreservedSpecimen","ALA",NA,NA,NA
"366","Helicoverpa armigera",-17.86667,146.1,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"367","Helicoverpa armigera",-17.1333333333333,145.25,1961,12,"1961-12-19","PreservedSpecimen","ALA",NA,NA,NA
"368","Helicoverpa armigera",-17.1333333333333,145.25,1961,12,"1961-12-19","PreservedSpecimen","ALA",NA,NA,NA
"369","Helicoverpa armigera",-28.6166666666667,151.95,1986,11,"1986-11-18","PreservedSpecimen","ALA",NA,NA,NA
"370","Helicoverpa armigera",-27.66667,152.2333,1979,11,"1979-11-27","PreservedSpecimen","ALA",NA,NA,NA
"371","Helicoverpa armigera",-13.9833333333333,143.55,1962,9,"1962-09-28","PreservedSpecimen","ALA",NA,NA,NA
"372","Helicoverpa armigera",-12.3166666666667,133.316666666667,1982,9,"1982-09-13","PreservedSpecimen","ALA",NA,NA,NA
"373","Helicoverpa armigera",-37.38334,145.1,1973,3,"1973-03-28","PreservedSpecimen","ALA",NA,NA,NA
"374","Helicoverpa armigera",-15.03,133.08,1995,3,"1995-03-31","PreservedSpecimen","ALA",NA,NA,NA
"375","Helicoverpa armigera",-27.5833333333333,153.066666666667,1965,11,"1965-11-15","PreservedSpecimen","ALA",NA,NA,NA
"376","Helicoverpa armigera",-27.46667,153.0333,1962,11,"","PreservedSpecimen","ALA",NA,NA,NA
"377","Helicoverpa armigera",-27.46667,153.0333,1991,12,"1991-12-21","PreservedSpecimen","ALA",NA,NA,NA
"378","Helicoverpa armigera",-24.4,150.516666666667,1937,1,"1937-01-03","PreservedSpecimen","ALA",NA,NA,NA
"379","Helicoverpa armigera",-19.56667,147.4,1958,1,"1958-01-13","PreservedSpecimen","ALA",NA,NA,NA
"380","Helicoverpa armigera",-27.55,151.983333333333,1983,3,"1983-03-13","PreservedSpecimen","ALA",NA,NA,NA
"381","Helicoverpa armigera",-17.2666702270508,145.483306884766,1972,1,"1972-01-30","PreservedSpecimen","ALA",NA,NA,NA
"382","Helicoverpa armigera",-19.7833333333333,147.233333333333,1959,1,"1959-01-20","PreservedSpecimen","ALA",NA,NA,NA
"383","Helicoverpa armigera",-19.56667,147.4,1964,10,"1964-10-01","PreservedSpecimen","ALA",NA,NA,NA
"384","Helicoverpa armigera",-16.8166666666667,145.516666666667,1961,10,"1961-10-02","PreservedSpecimen","ALA",NA,NA,NA
"385","Helicoverpa armigera",-27.55,151.983333333333,1985,4,"1985-04-11","PreservedSpecimen","ALA",NA,NA,NA
"386","Helicoverpa armigera",-19.7833333333333,147.233333333333,1954,10,"1954-10-21","PreservedSpecimen","ALA",NA,NA,NA
"387","Helicoverpa armigera",-19.7833333333333,147.233333333333,1954,10,"1954-10-26","PreservedSpecimen","ALA",NA,NA,NA
"388","Helicoverpa armigera",-17.95,146.15,1932,12,"","PreservedSpecimen","ALA",NA,NA,NA
"389","Helicoverpa armigera",-17.95,146.15,1932,12,"","PreservedSpecimen","ALA",NA,NA,NA
"390","Helicoverpa armigera",-12.46667,130.8333,1956,9,"1956-09-24","PreservedSpecimen","ALA",NA,NA,NA
"391","Helicoverpa armigera",-12.3166666666667,133.316666666667,1982,9,"1982-09-08","PreservedSpecimen","ALA",NA,NA,NA
"392","Helicoverpa armigera",-28.35,145.75,1990,3,"1990-03-21","PreservedSpecimen","ALA",NA,NA,NA
"393","Helicoverpa armigera",-12.4333333333333,130.916666666667,1956,9,"1956-09-10","PreservedSpecimen","ALA",NA,NA,NA
"394","Helicoverpa armigera",-15.6499996185303,128.699996948242,1956,9,"1956-09-11","PreservedSpecimen","ALA",NA,NA,NA
"395","Helicoverpa armigera",-16.38333,145.5667,1928,9,"","PreservedSpecimen","ALA",NA,NA,NA
"396","Helicoverpa armigera",-27.5666666666667,153.1,1973,1,"1973-01-12","PreservedSpecimen","ALA",NA,NA,NA
"397","Helicoverpa armigera",-27.3833333333333,151.583333333333,1980,1,"1980-01-08","PreservedSpecimen","ALA",NA,NA,NA
"398","Helicoverpa armigera",-27.3833333333333,151.583333333333,1980,1,"1980-01-14","PreservedSpecimen","ALA",NA,NA,NA
"399","Helicoverpa armigera",-27.5666666666667,152.283333333333,1980,1,"1980-01-15","PreservedSpecimen","ALA",NA,NA,NA
"400","Helicoverpa armigera",-27.9333333333333,145.783333333333,1990,3,"1990-03-20","PreservedSpecimen","ALA",NA,NA,NA
"401","Helicoverpa armigera",-11.75,142.58,1994,3,"1994-03-16","PreservedSpecimen","ALA",NA,NA,NA
"402","Helicoverpa armigera",-33.75,151.133333333333,1912,3,"1912-03-22","PreservedSpecimen","ALA",NA,NA,NA
"403","Helicoverpa armigera",-31.45,152.916666666667,1918,3,"","PreservedSpecimen","ALA",NA,NA,NA
"404","Helicoverpa armigera",-15.65,128.7,1950,9,"1950-09-15","PreservedSpecimen","ALA",NA,NA,NA
"405","Helicoverpa armigera",-15.6499996185303,128.699996948242,1957,7,"1957-07-27","PreservedSpecimen","ALA",NA,NA,NA
"406","Helicoverpa armigera",-19.7833333333333,147.233333333333,1954,10,"1954-10-21","PreservedSpecimen","ALA",NA,NA,NA
"407","Helicoverpa armigera",-27.4666666666667,153.033333333333,1988,10,"1988-10-17","PreservedSpecimen","ALA",NA,NA,NA
"408","Helicoverpa armigera",-26.68333,152.9667,1962,11,"1962-11-01","PreservedSpecimen","ALA",NA,NA,NA
"409","Helicoverpa armigera",-19.56667,147.4,1989,10,"1989-10-20","PreservedSpecimen","ALA",NA,NA,NA
"410","Helicoverpa armigera",-27.5833333333333,153.066666666667,1967,1,"1967-01-27","PreservedSpecimen","ALA",NA,NA,NA
"411","Helicoverpa armigera",-17.2666702270508,145.483306884766,1960,1,"1960-01-12","PreservedSpecimen","ALA",NA,NA,NA
"412","Helicoverpa armigera",-15.65,128.7,1960,9,"1960-09-21","PreservedSpecimen","ALA",NA,NA,NA
"413","Helicoverpa armigera",-27.46667,153.0333,1955,1,"1955-01-27","PreservedSpecimen","ALA",NA,NA,NA
"414","Helicoverpa armigera",-15.65,128.7,1960,9,"1960-09-16","PreservedSpecimen","ALA",NA,NA,NA
"415","Helicoverpa armigera",-15.65,128.7,1960,9,"1960-09-18","PreservedSpecimen","ALA",NA,NA,NA
"416","Helicoverpa armigera",-23.86667,149.5667,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"417","Helicoverpa armigera",-17,145.433334350586,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"418","Helicoverpa armigera",-33.8833333333333,151.216666666667,1914,5,"1914-05-14","PreservedSpecimen","ALA",NA,NA,NA
"419","Helicoverpa armigera",-17,145.433334350586,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"420","Helicoverpa armigera",-35,150.75,1917,12,"1917-12-19","PreservedSpecimen","ALA",NA,NA,NA
"421","Helicoverpa armigera",-35,150.75,1919,12,"1919-12-14","PreservedSpecimen","ALA",NA,NA,NA
"422","Helicoverpa armigera",-15.7666702270508,128.733306884766,1968,9,"1968-09-10","PreservedSpecimen","ALA",NA,NA,NA
"423","Helicoverpa armigera",-15.7666702270508,128.733306884766,1968,9,"1968-09-10","PreservedSpecimen","ALA",NA,NA,NA
"424","Helicoverpa armigera",-33.8833333333333,151.216666666667,1914,5,"1914-05-25","PreservedSpecimen","ALA",NA,NA,NA
"425","Helicoverpa armigera",-15.7666702270508,128.733306884766,1962,9,"1962-09-02","PreservedSpecimen","ALA",NA,NA,NA
"426","Helicoverpa armigera",-35,150.75,1917,12,"1917-12-25","PreservedSpecimen","ALA",NA,NA,NA
"427","Helicoverpa armigera",-33.8333282470703,151.25,1916,5,"1916-05-22","PreservedSpecimen","ALA",NA,NA,NA
"428","Helicoverpa armigera",-27.46667,153.0333,1958,5,"1958-05-13","PreservedSpecimen","ALA",NA,NA,NA
"429","Helicoverpa armigera",-33.8833389282227,151.216705322266,1910,4,"1910-04-14","PreservedSpecimen","ALA",NA,NA,NA
"430","Helicoverpa armigera",-24.8666706085205,152.350006103516,1954,5,"1954-05-24","PreservedSpecimen","ALA",NA,NA,NA
"431","Helicoverpa armigera",-21.9,149.883333333333,1955,5,"1955-05-09","PreservedSpecimen","ALA",NA,NA,NA
"432","Helicoverpa armigera",-32.73333,151.55,1950,3,"1950-03-14","PreservedSpecimen","ALA",NA,NA,NA
"433","Helicoverpa armigera",-33.8833333333333,151.216666666667,1922,12,"1922-12-17","PreservedSpecimen","ALA",NA,NA,NA
"434","Helicoverpa armigera",-33.4,151.35,1929,12,"1929-12-23","PreservedSpecimen","ALA",NA,NA,NA
"435","Helicoverpa armigera",-19.56667,147.4,1989,10,"1989-10-09","PreservedSpecimen","ALA",NA,NA,NA
"436","Helicoverpa armigera",-17,145.3667,1977,5,"1977-05-15","PreservedSpecimen","ALA",NA,NA,NA
"437","Helicoverpa armigera",-15.5,145.25,1977,5,"1977-05-16","PreservedSpecimen","ALA",NA,NA,NA
"438","Helicoverpa armigera",-15.66,130.21,1995,4,"1995-04-02","PreservedSpecimen","ALA",NA,NA,NA
"439","Helicoverpa armigera",-18.65,146.166666666667,1961,5,"1961-05-17","PreservedSpecimen","ALA",NA,NA,NA
"440","Helicoverpa armigera",-18.65,146.166666666667,1961,5,"1961-05-09","PreservedSpecimen","ALA",NA,NA,NA
"441","Helicoverpa armigera",-15.4666666666667,145.216666666667,1977,5,"1977-05-21","PreservedSpecimen","ALA",NA,NA,NA
"442","Helicoverpa armigera",-31.45,152.916666666667,1958,1,"1958-01-15","PreservedSpecimen","ALA",NA,NA,NA
"443","Helicoverpa armigera",-35.2666702270508,149.100006103516,1960,1,"1960-01-22","PreservedSpecimen","ALA",NA,NA,NA
"444","Helicoverpa armigera",-19.56667,147.4,1989,10,"1989-10-09","PreservedSpecimen","ALA",NA,NA,NA
"445","Helicoverpa armigera",-17.2666702270508,145.483306884766,1965,10,"1965-10-26","PreservedSpecimen","ALA",NA,NA,NA
"446","Helicoverpa armigera",-27.46667,153.0333,1962,11,"","PreservedSpecimen","ALA",NA,NA,NA
"447","Helicoverpa armigera",-17.3166666666667,145.533333333333,1961,10,"1961-10-16","PreservedSpecimen","ALA",NA,NA,NA
"448","Helicoverpa armigera",-19.7833333333333,147.233333333333,1954,10,"1954-10-21","PreservedSpecimen","ALA",NA,NA,NA
"449","Helicoverpa armigera",-19.7833333333333,147.233333333333,1954,10,"1954-10-26","PreservedSpecimen","ALA",NA,NA,NA
"450","Helicoverpa armigera",-32.73333,151.55,1963,3,"1963-03-13","PreservedSpecimen","ALA",NA,NA,NA
"451","Helicoverpa armigera",-32.73333,151.55,1963,3,"1963-03-13","PreservedSpecimen","ALA",NA,NA,NA
